,bert_precision,bert_recall,bert_f1,bleu_score,bleu_counts,bleu_totals,bleu_precisions,bleu_bp,bleu_sys_len,bleu_ref_len,rouge_rouge1,rouge_rouge2,rouge_rougeL,rouge_rougeLsum
60,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
61,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
62,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
63,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
64,0.9885263442993164,0.9617440700531006,0.9749513268470764,85.74039191604417,"[13, 12, 11, 10]","[13, 12, 11, 10]","[100.0, 100.0, 100.0, 100.0]",0.8574039191604413,13,15,0.9166666666666666,0.9090909090909091,0.9166666666666666,0.9166666666666666
65,1.0,1.0,1.0,100.00000000000004,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",1.0,6,6,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
67,0.9776513576507568,0.9954572916030884,0.9864739775657654,71.86082239261687,"[11, 8, 6, 4]","[11, 10, 9, 8]","[100.0, 80.0, 66.66666666666667, 50.0]",1.0,11,11,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9473684210526316
68,1.0000001192092896,1.0000001192092896,1.0000001192092896,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
70,0.9048006534576416,0.8885928988456726,0.8966234922409058,29.84745896009822,"[6, 4, 2, 0]","[9, 8, 7, 6]","[66.66666666666667, 50.0, 28.571428571428573, 8.333333333333334]",1.0,9,8,0.5555555555555556,0.375,0.5555555555555556,0.5555555555555556
71,0.9535576105117798,0.9390664100646973,0.9462565183639526,34.665771270955226,"[8, 5, 2, 0]","[8, 7, 6, 5]","[100.0, 71.42857142857143, 33.333333333333336, 10.0]",0.8824969025845955,8,9,0.7999999999999999,0.4615384615384615,0.7999999999999999,0.7999999999999999
72,0.946966290473938,0.9355257749557495,0.9412112236022949,23.356898886410015,"[6, 3, 1, 0]","[9, 8, 7, 6]","[66.66666666666667, 37.5, 14.285714285714286, 8.333333333333334]",1.0,9,9,0.625,0.2857142857142857,0.625,0.625
73,0.9574031829833984,0.9720810055732727,0.9646862745285034,46.71379777282004,"[8, 5, 2, 1]","[8, 7, 6, 5]","[100.0, 71.42857142857143, 33.333333333333336, 20.0]",1.0,8,7,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7692307692307692
74,0.9622410535812378,0.9472446441650391,0.9546839594841003,20.90067144241745,"[6, 3, 1, 0]","[9, 8, 7, 6]","[66.66666666666667, 37.5, 14.285714285714286, 8.333333333333334]",0.8948393168143697,9,10,0.7058823529411765,0.4444444444444445,0.7000000000000001,0.7000000000000001
75,0.9741814732551575,0.9884686470031738,0.9812731146812439,89.95407682327068,"[15, 13, 11, 10]","[15, 14, 13, 12]","[100.0, 92.85714285714286, 84.61538461538461, 83.33333333333333]",1.0,15,15,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9565217391304348
76,1.0,1.0,1.0,100.00000000000004,"[9, 8, 7, 6]","[9, 8, 7, 6]","[100.0, 100.0, 100.0, 100.0]",1.0,9,9,1.0,1.0,1.0,1.0
77,1.0000001192092896,1.0000001192092896,1.0000001192092896,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
78,0.9697859883308411,0.9506576061248779,0.9601265788078308,64.34588841607616,"[6, 4, 3, 2]","[7, 6, 5, 4]","[85.71428571428571, 66.66666666666667, 60.0, 50.0]",1.0,7,7,0.8333333333333334,0.6,0.8333333333333334,0.8333333333333334
79,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
81,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[5, 4, 3, 2]","[5, 4, 3, 2]","[100.0, 100.0, 100.0, 100.0]",1.0,5,5,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
83,0.9569981098175049,0.8799530863761902,0.9129360318183899,71.65313105737896,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",0.7165313105737893,6,8,0.8333333333333333,0.8,0.8333333333333333,0.8333333333333333
84,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
85,0.9851335287094116,0.968638002872467,0.9768160581588745,83.4452289722301,"[12, 10, 8, 6]","[12, 11, 10, 9]","[100.0, 90.9090909090909, 80.0, 66.66666666666667]",1.0,12,12,0.9090909090909091,0.8000000000000002,0.9090909090909091,0.9090909090909091
86,0.9142209887504578,0.909172773361206,0.911689817905426,23.099966849728546,"[5, 3, 1, 0]","[7, 6, 5, 4]","[71.42857142857143, 50.0, 20.0, 12.5]",0.7514772930752859,7,9,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.6153846153846153
87,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
89,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
90,0.9914093017578125,0.9776296615600586,0.9844712615013123,51.54486831107658,"[7, 5, 3, 1]","[7, 6, 5, 4]","[100.0, 83.33333333333333, 60.0, 25.0]",0.8668778997501817,7,8,0.923076923076923,0.7272727272727272,0.923076923076923,0.923076923076923
91,0.9879418611526489,0.9669947624206543,0.9773560762405396,74.19446627365011,"[10, 8, 6, 5]","[11, 10, 9, 8]","[90.9090909090909, 80.0, 66.66666666666667, 62.5]",1.0,11,10,0.8421052631578948,0.7058823529411765,0.8421052631578948,0.8421052631578948
92,0.9765844941139221,0.9765844941139221,0.9765844941139221,65.80370064762461,"[9, 7, 5, 3]","[10, 9, 8, 7]","[90.0, 77.77777777777777, 62.5, 42.857142857142854]",1.0,10,10,0.8888888888888888,0.75,0.8888888888888888,0.8888888888888888
93,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
94,0.9946134686470032,0.9758521318435669,0.9851434230804443,76.0874541213865,"[10, 9, 7, 4]","[10, 9, 8, 7]","[100.0, 100.0, 87.5, 57.142857142857146]",0.9048374180359595,10,11,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9473684210526316
95,0.9600915908813477,0.9600915908813477,0.9600915908813477,27.70578117986203,"[10, 7, 2, 0]","[12, 11, 10, 9]","[83.33333333333333, 63.63636363636363, 20.0, 5.555555555555555]",1.0,12,12,0.8181818181818182,0.4347826086956522,0.7272727272727273,0.7272727272727273
96,0.9806677103042603,0.9751434326171875,0.9778977632522583,71.0866788975034,"[10, 8, 6, 4]","[10, 9, 8, 7]","[100.0, 88.88888888888889, 75.0, 57.142857142857146]",0.9048374180359595,10,11,1.0,1.0,1.0,1.0
97,0.9386208653450012,0.9385168552398682,0.9351860284805298,27.054113452696992,"[6, 3, 1, 0]","[8, 7, 6, 5]","[75.0, 42.857142857142854, 16.666666666666668, 10.0]",1.0,8,7,0.7777777777777778,0.5,0.6666666666666666,0.6666666666666666
98,0.9595357179641724,0.986889123916626,0.9730202555656433,48.10977290978806,"[9, 5, 3, 2]","[10, 9, 8, 7]","[90.0, 55.55555555555556, 37.5, 28.571428571428573]",1.0,10,9,0.888888888888889,0.6250000000000001,0.888888888888889,0.888888888888889
99,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
101,0.9804049730300903,0.9813805818557739,0.9717165231704712,97.09835434146471,"[12, 11, 10, 8]","[12, 11, 10, 9]","[100.0, 100.0, 100.0, 88.88888888888889]",1.0,12,11,0.8695652173913043,0.761904761904762,0.8695652173913043,0.8695652173913043
102,1.0,1.0,1.0,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
103,0.9267776012420654,0.9185029864311218,0.9226216673851013,43.52771377941511,"[11, 7, 4, 2]","[13, 12, 11, 10]","[84.61538461538461, 58.333333333333336, 36.36363636363637, 20.0]",1.0,13,13,0.7368421052631577,0.47058823529411764,0.5263157894736842,0.5263157894736842
104,1.0000001192092896,1.0,1.0000001192092896,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
105,1.0,1.0,1.0,100.00000000000004,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",1.0,6,6,1.0,1.0,1.0,1.0
106,0.9877414703369141,0.996204137802124,0.9919548034667969,81.32882808488928,"[11, 9, 7, 5]","[11, 10, 9, 8]","[100.0, 90.0, 77.77777777777777, 62.5]",1.0,11,11,1.0,0.823529411764706,0.9473684210526316,0.9473684210526316
107,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
108,0.9259573221206665,0.9155647158622742,0.9207317233085632,24.274588585366175,"[7, 5, 1, 0]","[10, 9, 8, 7]","[70.0, 55.55555555555556, 12.5, 7.142857142857143]",1.0,10,9,0.6666666666666667,0.3076923076923077,0.5333333333333333,0.5333333333333333
109,1.000000238418579,1.000000238418579,1.000000238418579,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
110,0.9620945453643799,0.9460828304290771,0.9540215134620667,54.66325569645468,"[9, 5, 3, 2]","[9, 8, 7, 6]","[100.0, 62.5, 42.857142857142854, 33.333333333333336]",1.0,9,9,1.0,0.7142857142857143,0.625,0.625
111,0.955558180809021,0.955558180809021,0.955558180809021,46.71379777282004,"[8, 5, 2, 1]","[8, 7, 6, 5]","[100.0, 71.42857142857143, 33.333333333333336, 20.0]",1.0,8,8,1.0,0.3333333333333333,0.7142857142857143,0.7142857142857143
112,0.9916493892669678,0.9976099729537964,0.9946207404136658,86.48454150926429,"[14, 12, 10, 8]","[14, 13, 12, 11]","[100.0, 92.3076923076923, 83.33333333333333, 72.72727272727273]",1.0,14,14,0.9600000000000001,0.8695652173913043,0.9600000000000001,0.9600000000000001
113,0.9999998807907104,0.9999998807907104,0.9999998807907104,100.00000000000004,"[13, 12, 11, 10]","[13, 12, 11, 10]","[100.0, 100.0, 100.0, 100.0]",1.0,13,13,1.0,1.0,1.0,1.0
114,0.9422506093978882,0.9692027568817139,0.9376977682113647,76.7733168433653,"[12, 10, 8, 6]","[12, 11, 10, 9]","[100.0, 90.9090909090909, 80.0, 66.66666666666667]",0.9200444146293233,12,13,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.7999999999999999
115,0.9569256901741028,0.9426282048225403,0.9497231841087341,34.36446393954862,"[7, 5, 3, 1]","[8, 7, 6, 5]","[87.5, 71.42857142857143, 50.0, 20.0]",0.6872892787909722,8,11,0.6666666666666667,0.4615384615384615,0.6666666666666667,0.6666666666666667
116,0.978303074836731,0.9381375908851624,0.9577994346618652,50.57032536203352,"[11, 8, 6, 4]","[12, 11, 10, 9]","[91.66666666666667, 72.72727272727273, 60.0, 44.44444444444444]",0.7788007830714049,12,15,0.761904761904762,0.5263157894736842,0.761904761904762,0.761904761904762
