,bert_precision,bert_recall,bert_f1,bleu_score,bleu_counts,bleu_totals,bleu_precisions,bleu_bp,bleu_sys_len,bleu_ref_len,rouge_rouge1,rouge_rouge2,rouge_rougeL,rouge_rougeLsum
62,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
63,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
64,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[15, 14, 13, 12]","[15, 14, 13, 12]","[100.0, 100.0, 100.0, 100.0]",1.0,15,15,1.0,1.0,1.0,1.0
65,1.0,1.0,1.0,100.00000000000004,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",1.0,6,6,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
67,0.9776513576507568,0.9954572916030884,0.9864739775657654,71.86082239261687,"[11, 8, 6, 4]","[11, 10, 9, 8]","[100.0, 80.0, 66.66666666666667, 50.0]",1.0,11,11,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9473684210526316
68,1.0000001192092896,1.0000001192092896,1.0000001192092896,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
70,0.9411925673484802,0.9307620525360107,0.9359482526779175,19.987488607301447,"[8, 3, 1, 0]","[10, 9, 8, 7]","[80.0, 33.333333333333336, 12.5, 7.142857142857143]",0.9048374180359595,10,11,0.7368421052631577,0.42857142857142855,0.375,0.375
71,0.9889590740203857,0.9794965386390686,0.9842050671577454,61.01950432112583,"[8, 6, 4, 2]","[8, 7, 6, 5]","[100.0, 85.71428571428571, 66.66666666666667, 40.0]",0.8824969025845955,8,9,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9333333333333333
72,0.946966290473938,0.9355257749557495,0.9412112236022949,23.356898886410015,"[6, 3, 1, 0]","[9, 8, 7, 6]","[66.66666666666667, 37.5, 14.285714285714286, 8.333333333333334]",1.0,9,9,0.625,0.2857142857142857,0.625,0.625
73,0.9574031829833984,0.9720810055732727,0.9646862745285034,46.71379777282004,"[8, 5, 2, 1]","[8, 7, 6, 5]","[100.0, 71.42857142857143, 33.333333333333336, 20.0]",1.0,8,7,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7692307692307692
74,0.9571104049682617,0.9502514004707336,0.9536686539649963,21.721856265678966,"[7, 3, 1, 0]","[9, 8, 7, 6]","[77.77777777777777, 37.5, 14.285714285714286, 8.333333333333334]",0.8948393168143697,9,10,0.823529411764706,0.4444444444444445,0.7000000000000001,0.7000000000000001
75,0.9999998807907104,0.9999998807907104,0.9999998807907104,100.00000000000004,"[14, 13, 12, 11]","[14, 13, 12, 11]","[100.0, 100.0, 100.0, 100.0]",1.0,14,14,1.0,1.0,1.0,1.0
76,1.0,1.0,1.0,100.00000000000004,"[9, 8, 7, 6]","[9, 8, 7, 6]","[100.0, 100.0, 100.0, 100.0]",1.0,9,9,1.0,1.0,1.0,1.0
77,1.0000001192092896,1.0000001192092896,1.0000001192092896,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
79,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
81,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[5, 4, 3, 2]","[5, 4, 3, 2]","[100.0, 100.0, 100.0, 100.0]",1.0,5,5,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
83,0.9328811764717102,0.940160870552063,0.9365068674087524,46.713797772819994,"[8, 5, 3, 2]","[10, 9, 8, 7]","[80.0, 55.55555555555556, 37.5, 28.571428571428573]",1.0,10,10,0.8750000000000001,0.5714285714285715,0.8750000000000001,0.8750000000000001
84,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
85,0.9851335287094116,0.968638002872467,0.9768160581588745,83.4452289722301,"[12, 10, 8, 6]","[12, 11, 10, 9]","[100.0, 90.9090909090909, 80.0, 66.66666666666667]",1.0,12,12,0.9090909090909091,0.8000000000000002,0.9090909090909091,0.9090909090909091
86,0.9142209887504578,0.909172773361206,0.911689817905426,23.099966849728546,"[5, 3, 1, 0]","[7, 6, 5, 4]","[71.42857142857143, 50.0, 20.0, 12.5]",0.7514772930752859,7,9,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.6153846153846153
87,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
89,0.9898207187652588,0.9898207187652588,0.9898207187652588,70.16879391277372,"[10, 8, 6, 4]","[11, 10, 9, 8]","[90.9090909090909, 80.0, 66.66666666666667, 50.0]",1.0,11,11,0.8888888888888888,0.75,0.8888888888888888,0.8888888888888888
90,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,100.00000000000004,"[13, 12, 11, 10]","[13, 12, 11, 10]","[100.0, 100.0, 100.0, 100.0]",1.0,13,13,1.0,1.0,1.0,1.0
92,0.9765844941139221,0.9765844941139221,0.9765844941139221,65.80370064762461,"[9, 7, 5, 3]","[10, 9, 8, 7]","[90.0, 77.77777777777777, 62.5, 42.857142857142854]",1.0,10,10,0.8888888888888888,0.75,0.8888888888888888,0.8888888888888888
93,0.9565991163253784,0.9788232445716858,0.957166314125061,100.00000000000004,"[12, 11, 10, 9]","[12, 11, 10, 9]","[100.0, 100.0, 100.0, 100.0]",1.0,12,10,0.8421052631578948,0.823529411764706,0.8421052631578948,0.8421052631578948
94,0.9348175525665283,0.9115381836891174,0.9222527742385864,64.99980683744069,"[8, 7, 6, 4]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 80.0]",0.6872892787909722,8,11,0.7058823529411764,0.6666666666666667,0.7058823529411764,0.7058823529411764
95,0.9710830450057983,0.9710830450057983,0.9710830450057983,59.460355750136046,"[11, 9, 5, 3]","[12, 11, 10, 9]","[91.66666666666667, 81.81818181818181, 50.0, 33.333333333333336]",1.0,12,12,0.9090909090909091,0.608695652173913,0.8181818181818182,0.8181818181818182
96,0.9806677103042603,0.9751434326171875,0.9778977632522583,71.0866788975034,"[10, 8, 6, 4]","[10, 9, 8, 7]","[100.0, 88.88888888888889, 75.0, 57.142857142857146]",0.9048374180359595,10,11,1.0,1.0,1.0,1.0
97,0.9876315593719482,0.9914730787277222,0.9895485639572144,81.32882808488928,"[7, 7, 5, 3]","[8, 7, 6, 5]","[87.5, 100.0, 83.33333333333333, 60.0]",1.0,8,7,1.0,1.0,1.0,1.0
98,0.9852907657623291,0.9950142502784729,0.9901286363601685,59.694917920196445,"[8, 6, 4, 2]","[9, 8, 7, 6]","[88.88888888888889, 75.0, 57.142857142857146, 33.333333333333336]",1.0,9,9,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9411764705882353
99,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
101,0.9931490421295166,0.9812524318695068,0.9871649146080017,81.49492131269727,"[13, 11, 9, 8]","[13, 12, 11, 10]","[100.0, 91.66666666666667, 81.81818181818181, 80.0]",0.925961078642316,13,14,0.9565217391304348,0.8571428571428572,0.9565217391304348,0.9565217391304348
102,1.0,1.0,1.0,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
103,0.9419307708740234,0.9563459157943726,0.9490836262702942,30.934588294313713,"[10, 5, 3, 2]","[15, 14, 13, 12]","[66.66666666666667, 35.714285714285715, 23.076923076923077, 16.666666666666668]",1.0,15,14,0.6363636363636365,0.3,0.5454545454545454,0.5454545454545454
104,1.0000001192092896,1.0,1.0000001192092896,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
105,1.0,1.0,1.0,100.00000000000004,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",1.0,6,6,1.0,1.0,1.0,1.0
106,0.9877414703369141,0.996204137802124,0.9919548034667969,81.32882808488928,"[11, 9, 7, 5]","[11, 10, 9, 8]","[100.0, 90.0, 77.77777777777777, 62.5]",1.0,11,11,1.0,0.823529411764706,0.9473684210526316,0.9473684210526316
107,0.9867406487464905,0.9681374430656433,0.9773505330085754,71.18034480382983,"[6, 5, 3, 2]","[6, 5, 4, 3]","[100.0, 100.0, 75.0, 66.66666666666667]",0.846481724890614,6,7,0.9090909090909091,0.6666666666666665,0.9090909090909091,0.9090909090909091
108,0.921442985534668,0.9188975691795349,0.9201684594154358,30.2137539735677,"[7, 4, 1, 0]","[8, 7, 6, 5]","[87.5, 57.142857142857146, 16.666666666666668, 10.0]",1.0,8,8,0.923076923076923,0.5,0.4615384615384615,0.4615384615384615
109,1.000000238418579,1.000000238418579,1.000000238418579,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
110,0.9999998807907104,0.9999998807907104,0.9999998807907104,100.00000000000004,"[9, 8, 7, 6]","[9, 8, 7, 6]","[100.0, 100.0, 100.0, 100.0]",1.0,9,9,1.0,1.0,1.0,1.0
111,0.9818295836448669,0.9641221165657043,0.9728952646255493,57.9716191056257,"[7, 4, 3, 2]","[7, 6, 5, 4]","[100.0, 66.66666666666667, 60.0, 50.0]",0.8668778997501817,7,8,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571
112,0.9999998807907104,0.9999998807907104,0.9999998807907104,100.00000000000004,"[13, 12, 11, 10]","[13, 12, 11, 10]","[100.0, 100.0, 100.0, 100.0]",1.0,13,13,1.0,1.0,1.0,1.0
113,0.9859859943389893,0.9859859943389893,0.9859859943389893,73.11104457090251,"[10, 8, 6, 3]","[10, 9, 8, 7]","[100.0, 88.88888888888889, 75.0, 42.857142857142854]",1.0,10,10,0.8421052631578948,0.5882352941176471,0.7777777777777778,0.7777777777777778
114,0.9422506093978882,0.9692027568817139,0.9376977682113647,76.7733168433653,"[12, 10, 8, 6]","[12, 11, 10, 9]","[100.0, 90.9090909090909, 80.0, 66.66666666666667]",0.9200444146293233,12,13,0.7999999999999999,0.6153846153846153,0.7999999999999999,0.7999999999999999
115,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
116,1.0,1.0,1.0,100.00000000000004,"[15, 14, 13, 12]","[15, 14, 13, 12]","[100.0, 100.0, 100.0, 100.0]",1.0,15,15,1.0,1.0,1.0,1.0
117,1.0,1.0,1.0,100.00000000000004,"[13, 12, 11, 10]","[13, 12, 11, 10]","[100.0, 100.0, 100.0, 100.0]",1.0,13,13,1.0,1.0,1.0,1.0
118,1.0,1.0,1.0,100.00000000000004,"[9, 8, 7, 6]","[9, 8, 7, 6]","[100.0, 100.0, 100.0, 100.0]",1.0,9,9,1.0,1.0,1.0,1.0
119,0.9644959568977356,0.9610311985015869,0.9627605080604553,36.55552228545123,"[9, 5, 2, 1]","[10, 9, 8, 7]","[90.0, 55.55555555555556, 25.0, 14.285714285714286]",1.0,10,10,0.8888888888888888,0.5,0.6666666666666666,0.6666666666666666
120,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
121,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
